row_index,id,normalized_text,exact_duplicate_flag,exact_duplicate_label_if_any,exact_duplicate_count,exact_duplicate_ids,exact_duplicate_labels,near_duplicate_099_flag,near_duplicate_099_label_if_any,near_duplicate_099_similarity,near_duplicate_id,split,fold
58,1710,i need to go from the attraction by 05:00 to the restaurant,0,-1,0,,,0,-1,0.5203252032520326,,test,0
59,1023,"they changed the requirements, the technical requirements yesterday",0,-1,0,,,0,-1,0.496,,test,0
60,35,is that time slot still available on friday at,0,-1,0,,,0,-1,0.4918032786885246,,test,0
61,1527,is there a high end restaurant that serves british cuisine in the same area,0,-1,0,,,0,-1,0.4172661870503597,,test,0
62,4,are there any places in the east of town that are recommended to go to? thanks,0,-1,0,,,0,-1,0.496,,test,0
63,1601,"could you check order number 78991, and tell me if its",0,-1,0,,,0,-1,0.40707964601769914,,test,0
64,1355,"please book for me, thanks",0,-1,0,,,0,-1,0.34285714285714286,,test,0
65,627,jeet lunch yet cause i was thinkin maybe we,0,-1,0,,,0,-1,0.2222222222222222,,test,0
66,1413,the outdoor pool please,0,-1,0,,,0,-1,0.5,,test,0
67,419,flight dl302 scheduled for 7:45 am has been delayed due to,0,-1,0,,,0,-1,0.46846846846846846,,test,0
68,929,we should order lunch order lunch from that new place downtown,0,-1,0,,,0,-1,0.3728813559322034,,test,0
69,1519,democratic processes require let me interject during election cycles when,0,-1,0,,,0,-1,0.2900763358778626,,test,0
70,953,i was working on the presentation the presentation where we had to,0,-1,0,,,0,-1,0.5915492957746479,,test,0
71,1921,youve backed up your data havent you,0,-1,0,,,0,-1,0.7441860465116279,,test,0
72,1646,let me see about th,0,-1,0,,,0,-1,0.5416666666666666,,test,0
73,213,i i love how the new the new interface looks but when i try to to,0,-1,0,,,0,-1,0.41935483870967744,,test,0
74,1493,cultural diversity strengthens i have a point organizational innovation and creativity,0,-1,0,,,0,-1,0.40641711229946526,,test,0
75,770,"oh right, right, just like what happened last summer",1,1,1,737,1,1,1,1.0,737,test,0
76,1138,"i've updated my shipping address, my new shipping address in california",0,-1,0,,,0,-1,0.24299065420560748,,test,0
77,1762,they've implemented a new recycling program in our office building,1,1,1,1745,1,1,1,1.0,1745,test,0
78,500,"well actually, the movie wasn't nearly as scary as everyone said",0,-1,0,,,0,-1,0.3218390804597701,,test,0
79,307,if we look at the numbers from last- no wait the ones from um hold on,0,-1,0,,,0,-1,0.36879432624113473,,test,0
80,1208,she was explaining the process but then something about the workflow is just,0,-1,0,,,0,-1,0.6141732283464567,,test,0
81,1313,"nothing, i guess. good bye",0,-1,0,,,0,-1,0.20689655172413793,,test,0
82,584,jeet yet cause im starvin after all that exercising,0,-1,0,,,0,-1,0.5102040816326531,,test,0
83,847,fam started speaking patois and mandarin at the function still,0,-1,0,,,0,-1,0.5378151260504201,,test,0
84,1328,thank you what is the address and what is the pesticide for bedouln. what fun attractions are near by,0,-1,0,,,0,-1,0.39473684210526316,,test,0
85,347,so about that merge conflict in the um you know when git,0,-1,0,,,0,-1,0.33962264150943394,,test,0
86,1942,theyve been married for ten years now havent they,0,-1,0,,,0,-1,0.5531914893617021,,test,0
87,907,yes please. i also need a place to stay in the west with free wifi,0,-1,0,,,0,-1,0.3157894736842105,,test,0
88,993,what time did you schedule it? the 4am utc meeting today,0,-1,0,,,0,-1,0.390625,,test,0
89,285,we need to discuss the budget for next uh hold on let me just find the um where did i put,0,-1,0,,,0,-1,0.6707317073170732,,test,0
90,1126,could you tell me about the warranty the warranty coverage for,0,-1,0,,,0,-1,0.2782608695652174,,test,0
91,740,"yes, i am also looking for a cinema near the restaurant",0,-1,0,,,0,-1,0.6222222222222222,,test,0
92,596,finna show ya this thing i found in the,0,-1,0,,,0,-1,0.4,,test,0
93,551,was s'posed to tell ya somethin bout the way,0,-1,0,,,0,-1,0.46511627906976744,,test,0
94,130,the reel problem with the system is when it,0,-1,0,,,0,-1,0.42201834862385323,,test,0
95,1573,the data shows an interesting pattern in... unless im interpreting,0,-1,0,,,0,-1,0.3816793893129771,,test,0
96,269,fr fr the deployment process be taking forever and our pm keeps asking about,0,-1,0,,,0,-1,0.417910447761194,,test,0
97,1891,we could implement this solution couldnt we provided that,0,-1,0,,,0,-1,0.31746031746031744,,test,0
98,299,i was thinking maybe we could um like if you want to but then again,0,-1,0,,,0,-1,0.5081967213114754,,test,0
99,664,okay okay now i see what you meant bout the budget,1,1,1,707,1,1,1,1.0,707,test,0
100,1799,the system backup completed successfully didnt it,0,-1,0,,,0,-1,0.4144144144144144,,test,0
101,236,"i can't really um explain why but something about the way they, they",0,-1,0,,,0,-1,0.6567164179104478,,test,0
102,338,i successfully completed all 347 training modules in the cybersecurity course last week,0,-1,0,,,0,-1,0.16666666666666666,,test,0
103,1602,the price is $499,0,-1,0,,,0,-1,0.4888888888888889,,test,0
104,874,ey yaar listen carefully to what im about to tell you about,0,-1,0,,,0,-1,0.5161290322580645,,test,0
105,1167,would it be possible to maybe lets schedule the meeting for next thursday,0,-1,0,,,0,-1,0.5103448275862069,,test,0
106,741,considering the jinling noodle bar prices and they seem to be um,0,-1,0,,,0,-1,0.625,,test,0
107,601,"actually, i don't need a booking. i just need to know when it arrives, thanks",0,-1,0,,,0,-1,0.41739130434782606,,test,0
108,6,how about italian type of food,0,-1,0,,,0,-1,0.5846153846153846,,test,0
109,1438,the track meet might get-- weather forecast shows clear skies now,0,-1,0,,,0,-1,0.4297520661157025,,test,0
110,1459,"right, i'll see you",0,-1,0,,,0,-1,0.36619718309859156,,test,0
111,1434,"the basketball game was supposed to-- oh, they moved it to 07:30 tonight",0,-1,0,,,0,-1,0.5103448275862069,,test,0
112,1417,i was just about to serve when suddenly the ball,0,-1,0,,,0,-1,0.7678571428571429,,test,0
113,1185,she was explaining the process but then something about the workflow,0,-1,0,,,0,-1,0.5714285714285714,,test,0
114,739,"uh-huh, now the whole situation makes perfect sense",0,-1,0,,,0,-1,0.5,,test,0
115,589,whatchu think bout the way they fixed the ceiling,0,-1,0,,,0,-1,0.6341463414634146,,test,0
116,415,"any price range. be a hotel, has free parkin. get me the address too",0,-1,0,,,0,-1,0.5585585585585585,,test,0
117,1359,we were so close back then but now whenever i try to,0,-1,0,,,0,-1,0.4778761061946903,,test,0
118,1425,"i was trying to sign up for the-- perfect, there's still space in the league",0,-1,0,,,0,-1,0.15625,,test,0
119,1496,the development team proposed that wont work before the next,0,-1,0,,,0,-1,0.5190839694656488,,test,0
120,1073,i notice that your responses your responses sometimes vary when i,0,-1,0,,,0,-1,0.5714285714285714,,test,0
121,1945,youve seen this happen before havent you when the system,0,-1,0,,,0,-1,0.7407407407407407,,test,0
122,348,we need to order fifty- make that seventy-five licenses,0,-1,0,,,0,-1,0.4838709677419355,,test,0
123,932,could you tell me more about,0,-1,0,,,0,-1,0.7241379310344828,,test,0
124,166,opening this gift and seeing how thoughtful it was makes me feel,0,-1,0,,,0,-1,0.3582089552238806,,test,0
125,1763,about those server issues from yesterday werent they supposed to,0,-1,0,,,0,-1,0.42857142857142855,,test,0
126,93,need to process 567 forms by,0,-1,0,,,0,-1,0.3684210526315789,,test,0
127,1082,maybe the details,0,-1,0,,,0,-1,0.6842105263157895,,test,0
128,679,mmkay so if im understanding this part about the,0,-1,0,,,0,-1,0.6306306306306306,,test,0
129,805,no price range but i do want a 4 start,0,-1,0,,,0,-1,0.5151515151515151,,test,0
130,583,for four people and possibly,0,-1,0,,,0,-1,0.4473684210526316,,test,0
131,1617,"ah, wait. i think i need to check the availabillity first, then we can",0,-1,0,,,0,-1,0.6491228070175439,,test,0
132,881,i deadass thought yamete when they started to explain the,0,-1,0,,,0,-1,0.5344827586206896,,test,0
133,1445,"i thought the playoffs would-- actually, we qualified for semifinals",0,-1,0,,,0,-1,0.3516483516483517,,test,0
134,947,the manager wanted to discuss wanted to discuss something about the,0,-1,0,,,0,-1,0.9552238805970149,,test,0
135,386,well actually i learned how to ride a bike when i was twelve years old,0,-1,0,,,0,-1,0.3013698630136986,,test,0
136,185,the internet is so slow right now my sister just got accepted to,0,-1,0,,,0,-1,0.3076923076923077,,test,0
137,449,ooh wait until you hear what happened when i tried to,0,-1,0,,,0,-1,0.6041666666666666,,test,0
138,717,any price range is fine,0,-1,0,,,0,-1,0.5882352941176471,,test,0
139,133,wood you mind checking weather the meeting is still on,0,-1,0,,,0,-1,0.5333333333333333,,test,0
140,1227,we should probably look into the way that the users are sort of,0,-1,0,,,0,-1,0.3880597014925373,,test,0
141,1559,"great! send me your address through imessage, and i'll help",0,-1,0,,,0,-1,0.4186046511627907,,test,0
142,1750,maybe 15:15 work work then. could you try that,0,-1,0,,,0,-1,0.21333333333333335,,test,0
143,1457,i was about to score when the defender suddenly,0,-1,0,,,0,-1,0.6060606060606061,,test,0
144,1628,the system detected 347 anomalies during the last scan,0,-1,0,,,0,-1,0.27586206896551724,,test,0
145,1981,just before lunch,0,-1,0,,,0,-1,0.22784810126582278,,test,0
146,934,can you help me locate the document the document that shows,0,-1,0,,,0,-1,0.5528455284552846,,test,0
147,154,the movie was a complete waste of time and money i hated every minute,0,-1,0,,,0,-1,0.47619047619047616,,test,0
148,762,"uh-huh, now the whole situation makes perfect sense",0,-1,0,,,0,-1,0.5,,test,0
149,118,i'd would love to stay for museums in the centre and,0,-1,0,,,0,-1,0.4383561643835616,,test,0
150,708,uh huh got it so thats what the boss was talkin bout,1,1,1,666,1,1,1,1.0,666,test,0
151,296,the client wanted us to change the design to make it more um and then add some kind of,0,-1,0,,,0,-1,0.4675324675324675,,test,0
152,692,that's great. i'd like to book a table for the same group at 14:15 on the same day,0,-1,0,,,0,-1,0.547945205479452,,test,0
153,1403,we were supposed to meet at the library but then everyone,0,-1,0,,,0,-1,0.6126126126126126,,test,0
154,1959,"any time on friday, arrive by 1515hrs. get me the train id please",0,-1,0,,,0,-1,0.42857142857142855,,test,0
155,766,"mhm, and then what happened after they said that the",0,-1,0,,,0,-1,0.6868686868686869,,test,0
156,234,"i can't, i can't believe how they, they messed up my order again, so frustrating",0,-1,0,,,0,-1,0.5797101449275363,,test,0
157,838,yo fam ngl that concert was mad lit mashallah enjoyed every second,0,-1,0,,,0,-1,0.5137614678899083,,test,0
158,411,wow seriously this coffee shop makes the best caramel macchiato ever,0,-1,0,,,0,-1,0.5614035087719298,,test,0
159,340,"i've attached version 3- sorry, version 4 of the proposal",0,-1,0,,,0,-1,0.4126984126984127,,test,0
160,795,my mom called saying beta where are you and then she,0,-1,0,,,0,-1,0.375,,test,0
161,1859,you've seen the error logs right because there's something,0,-1,0,,,0,-1,0.524822695035461,,test,0
162,1380,i thought maybe we could recreate that photo from when we used to,0,-1,0,,,0,-1,0.5161290322580645,,test,0
163,792,fam i was about to wallahi but then the whole situation,0,-1,0,,,0,-1,0.5039370078740157,,test,0
164,421,hey wait a minute i thought you were going to tell me about,0,-1,0,,,0,-1,0.45614035087719296,,test,0
165,752,"the problem with that is- wait, let me rethink this",0,-1,0,,,0,-1,0.39316239316239315,,test,0
166,36,ok great! what type of entertainment is that,0,-1,0,,,0,-1,0.4716981132075472,,test,0
167,485,"i just need their address, star level and whether they have internet please",0,-1,0,,,0,-1,0.5203252032520326,,test,0
168,981,did you hear about the changes the changes they want to,0,-1,0,,,0,-1,0.6788990825688074,,test,0
169,1835,"the budget limitations are quite strict this year, aren't they, but",0,-1,0,,,0,-1,0.4084507042253521,,test,0
170,1266,do you think we could maybe actually the budget was approved yesterday,0,-1,0,,,0,-1,0.6751592356687898,,test,0
171,1356,i was thinking about how friendships sometimes just sort of,0,-1,0,,,0,-1,0.46774193548387094,,test,0
172,312,"turn left at the gas- no, right at the gas station, then go straight",0,-1,0,,,0,-1,0.23703703703703705,,test,0
173,1958,its getting late isnt it and we still have to,0,-1,0,,,0,-1,0.3,,test,0
174,1798,they must have forgotten about the meeting didnt they,0,-1,0,,,0,-1,0.6306306306306306,,test,0
175,636,somethin tells me we shoulda taken the other route home,1,1,1,621,1,1,1,1.0,621,test,0
176,533,prolly shoulda mentioned earlier that i was gonna,0,-1,0,,,0,-1,0.7708333333333334,,test,0
177,304,could you help me find the uh the thing with the you know where we,0,-1,0,,,0,-1,0.6722689075630253,,test,0
178,1299,"they wanted us to review the-- ah, you've implemented all the changes",0,-1,0,,,0,-1,0.6308724832214765,,test,0
179,442,uh yeah so anyway about what we discussed regarding the,0,-1,0,,,0,-1,0.3333333333333333,,test,0
180,67,actually uh i was about to order um dessert but,0,-1,0,,,0,-1,0.23529411764705882,,test,0
181,1879,the performance metrics look good dont they except for when,0,-1,0,,,0,-1,0.4852941176470588,,test,0
182,70,"yes, and i would also need a taxi to leave by 1:00",0,-1,0,,,0,-1,0.5591397849462365,,test,0
183,1466,the marketing team suggested i disagree with launching the campaign before the holiday season,0,-1,0,,,0,-1,0.23783783783783785,,test,0
184,189,"this report is due tomorrow, i love how the sunset looks from my",0,-1,0,,,0,-1,0.39669421487603307,,test,0
185,267,"bruh, these documentation updates are straight bussin', no cap fr",0,-1,0,,,0,-1,0.4132231404958678,,test,0
186,1836,"we could implement that feature sooner, couldn't we, if we",0,-1,0,,,0,-1,0.6857142857142857,,test,0
187,32,thanks for investigating the issue with those,0,-1,0,,,0,-1,0.37383177570093457,,test,0
188,1151,they were supposed to deliver the wait actually they already sent the materials this morning,0,-1,0,,,0,-1,0.6410256410256411,,test,0
189,1057,i appreciate your help - your step-by-step help with debugging today,0,-1,0,,,0,-1,0.3697478991596639,,test,0
190,418,well like if you consider what happened last time with the,0,-1,0,,,1,0,0.991304347826087,405,test,0
191,1606,booking a taxi from the hotel to the restaurant sounds like it's going to be,0,-1,0,,,0,-1,0.6046511627906976,,test,0
192,1773,about that email from corporate wasnt there mention of,0,-1,0,,,0,-1,0.5405405405405406,,test,0
193,1273,i would like one with internet. what are the price ranges for those,0,-1,0,,,0,-1,0.4631578947368421,,test,0
194,1511,i remember exactly where i was... when they announced the lunar landing anniversary special,0,-1,0,,,0,-1,0.5228758169934641,,test,0
195,1926,we should order pizza for dinner shall we,0,-1,0,,,0,-1,0.5434782608695652,,test,0
196,455,sheesh that horror movie kept me awake for three nights straight,0,-1,0,,,0,-1,0.4,,test,0
197,828,bro started speaking deutsch in the middle of his presentation,0,-1,0,,,0,-1,0.41025641025641024,,test,0
198,684,considering the 7 options and wondering if maybe,0,-1,0,,,0,-1,0.7878787878787878,,test,0
199,1081,um their address,0,-1,0,,,0,-1,0.5,,test,0
200,54,i was thinking about what would happen after i arrive at parkside police station in that black,0,-1,0,,,0,-1,0.5029239766081871,,test,0
201,252,finna head out to that function but ion even know if its gonna be,0,-1,0,,,0,-1,0.4423076923076923,,test,0
202,941,my computer keeps freezing keeps freezing when i open too many tabs,0,-1,0,,,0,-1,0.6106870229007634,,test,0
203,1487,if everyone could just i need to say something because the situation requires,0,-1,0,,,0,-1,0.5151515151515151,,test,0
204,764,yes please for two people at 16:15 on wednesday please if its not too much trouble,0,-1,0,,,0,-1,0.15384615384615385,,test,0
205,1867,the team's been working overtime havent they but i noticed,0,-1,0,,,0,-1,0.5043478260869565,,test,0
206,1,"book whatever is avaliable, thanks",0,-1,0,,,0,-1,0.5901639344262295,,test,0
207,885,my tita kept saying ingat when i was trying to tell her about,0,-1,0,,,0,-1,0.5454545454545454,,test,0
208,1326,"real quickly, what is the travel time",0,-1,0,,,0,-1,0.5316455696202531,,test,0
209,231,"the way they, um, they handled my complaint was, was absolutely terrible",0,-1,0,,,0,-1,0.37267080745341613,,test,0
210,19,yes. i want to book 6 people. i need the reference number as well,0,-1,0,,,0,-1,0.6067415730337079,,test,0
211,51,"i'm trying to get in shape and i'm not sure where to start with a workout routine, can you help me",0,-1,0,,,0,-1,0.24793388429752067,,test,0
212,591,was boutta tell ya sumthin bout what happened when,0,-1,0,,,0,-1,0.7956989247311828,,test,0
213,1529,and the hotel reservation details are,0,-1,0,,,0,-1,0.6206896551724138,,test,0
214,1972,for my birthday,0,-1,0,,,0,-1,0.45161290322580644,,test,0
215,1729,still considering if there's something else i can help you with today and,0,-1,0,,,0,-1,0.3387096774193548,,test,0
216,219,no that's all i needed. thank you,0,-1,0,,,0,-1,0.6666666666666666,,test,0
217,64,"yes, i'm looking for colleges in the centre",0,-1,0,,,0,-1,0.625,,test,0
218,1680,the recipe calls for three cups of flour and then you need to,0,-1,0,,,0,-1,0.5373134328358209,,test,0
219,33,was thinking about the european option but,0,-1,0,,,0,-1,0.4536082474226804,,test,0
220,793,listen yeah mashallah the food was blessed still you get me,0,-1,0,,,0,-1,0.42735042735042733,,test,0
221,1071,"i'd like to modify my reservation, my 8pm reservation for tomorrow",0,-1,0,,,0,-1,0.4406779661016949,,test,0
222,127,knot sure weather we should proceed with,0,-1,0,,,0,-1,0.3826086956521739,,test,0
223,1177,"would you check again for a guesthouse in the moderate price range, in the north with four stars, please",0,-1,0,,,0,-1,0.5393258426966292,,test,0
224,814,the guy walks in saying bonjour and next thing you know,0,-1,0,,,0,-1,0.3611111111111111,,test,0
225,1095,would you explain your confidence? your confidence in this particular answer,0,-1,0,,,0,-1,0.2689075630252101,,test,0
226,1100,let me rephrase my question - rephrase my question more clearly for you,0,-1,0,,,0,-1,0.37593984962406013,,test,0
227,1045,"we need extra chopsticks, extra chopsticks for the sushi platter",0,-1,0,,,0,-1,0.18333333333333332,,test,0
228,1112,my order status shows pending shows pending even though i already,0,-1,0,,,0,-1,0.3548387096774194,,test,0
229,1703,great can you book one for 2 people at 16:00 on monday please,0,-1,0,,,0,-1,0.6548672566371682,,test,0
230,1386,the professor mentioned something about extra credit but then,0,-1,0,,,0,-1,0.5454545454545454,,test,0
231,1699,"goodbye, but did anyone check why the tests are still",0,-1,0,,,0,-1,0.40963855421686746,,test,0
232,1499,nope. that should cover it,0,-1,0,,,0,-1,0.5925925925925926,,test,0
233,140,yeah i definitely need to schedule that dentist appointment for next tuesday at 2 pm,0,-1,0,,,0,-1,0.7066666666666667,,test,0
234,1411,i have no preference but can i get a phone number to one of them,0,-1,0,,,0,-1,0.7891156462585034,,test,0
235,1068,i need help with optimizing optimizing the way i communicate with you so that,0,-1,0,,,0,-1,0.38,,test,0
236,290,could you help me find the file that has the uh you know the one with all the um,0,-1,0,,,0,-1,0.6616541353383458,,test,0
237,1247,not my problem,0,-1,0,,,0,-1,0.3,,test,0
238,1402,i started taking notes but then the presentation just kind of,0,-1,0,,,0,-1,0.60431654676259,,test,0
239,1393,"i'm not sure if we should-- i checked, and we definitely need graphing paper",0,-1,0,,,0,-1,0.48,,test,0
240,359,"the repository name is project-alpha- correction, project-beta main",0,-1,0,,,0,-1,0.38333333333333336,,test,0
241,1663,"actually, i'm in the mood for cantonese food. are there any like that",0,-1,0,,,0,-1,0.3695652173913043,,test,0
242,1117,"i need to update my payment method, my expired payment method please",0,-1,0,,,0,-1,0.30656934306569344,,test,0
243,1465,the board of directors approved i already heard our proposal for international expansion,0,-1,0,,,0,-1,0.44755244755244755,,test,0
244,82,invoice #rt-789 shows a balance of,0,-1,0,,,0,-1,0.26666666666666666,,test,0
245,47,either one is fine. i need to book it for 5 nights on wednesday. there are 4 people,0,-1,0,,,0,-1,0.32,,test,0
246,980,who's handling the presentation? the quarterly presentation next week,0,-1,0,,,0,-1,0.5517241379310345,,test,0
247,150,oh yeah she definitely said the meeting starts at nine oclock sharp,0,-1,0,,,0,-1,0.5688073394495413,,test,0
248,767,"right right, just like in that training video we watched",1,1,1,750,1,1,1,1.0,750,test,0
249,1216,can someone explain why the oh i found the documentation in the wiki,0,-1,0,,,0,-1,0.8695652173913043,,test,0
250,499,"hey, remember that time when we were all at the beach and",0,-1,0,,,0,-1,0.7096774193548387,,test,0
251,931,"no, thank you",0,-1,0,,,0,-1,0.5142857142857142,,test,0
252,389,ah man i cant believe how quickly this semester went by,0,-1,0,,,0,-1,0.4778761061946903,,test,0
253,256,dawg when i tell you this food was hittin but then my stomach started,0,-1,0,,,0,-1,0.4576271186440678,,test,0
254,822,and wondering if thursday,0,-1,0,,,0,-1,0.5263157894736842,,test,0
255,350,the new feature implementation requires us to uh let me think about,0,-1,0,,,0,-1,0.2647058823529412,,test,0
256,478,"well honestly, i think the blue paint looks better in this lighting",0,-1,0,,,0,-1,0.64,,test,0
257,155,no thanks doesnt help me,0,-1,0,,,0,-1,0.5490196078431373,,test,0
258,462,id be staying for 3 nights,0,-1,0,,,0,-1,0.4117647058823529,,test,0
259,1282,"could you take a look at how the-- well, the way that it seems to",0,-1,0,,,0,-1,0.5390070921985816,,test,0
260,632,cmere and lemme show ya sumthin bout the,0,-1,0,,,0,-1,0.5319148936170213,,test,0
261,132,aisle have to check the male for the confirmation code,0,-1,0,,,0,-1,0.45,,test,0
262,1863,you remember the previous implementation dont you when we had to,0,-1,0,,,0,-1,0.5967741935483871,,test,0
263,1849,"we're supposed to submit the report by noon, right",0,-1,0,,,0,-1,0.42424242424242425,,test,0
264,1439,do we need to bring our own-- the equipment's provided by the facility,0,-1,0,,,0,-1,0.37142857142857144,,test,0
265,1026,"the cluster is scaling, automatically scaling due to high traffic",0,-1,0,,,0,-1,0.36764705882352944,,test,0
266,274,ion even know why we switched frameworks when the old one was,0,-1,0,,,0,-1,0.39285714285714285,,test,0
267,582,coulda sworn i put my wallet right here on the table,0,-1,0,,,0,-1,0.417910447761194,,test,0
268,756,"mmkay, so if i'm following what you're saying about the",1,0,1,749,0,1,0,1.0,749,test,0
269,630,coulda been worse if ya think bout how they,0,-1,0,,,0,-1,0.5714285714285714,,test,0
270,1974,when we got there,0,-1,0,,,0,-1,0.5454545454545454,,test,0
271,1046,i'm getting these warnings these warnings in the console whenever,0,-1,0,,,0,-1,0.3157894736842105,,test,0
272,1293,they were explaining the process but then the workflow seemed to,0,-1,0,,,0,-1,0.4778761061946903,,test,0
273,355,"contact support at extension 4321- no, 4312 for assistance",0,-1,0,,,0,-1,0.17142857142857143,,test,0
274,1047,the kubernetes cluster the cluster configuration where we,0,-1,0,,,0,-1,0.3875968992248062,,test,0
275,507,i'ma tell you sumthin that'll make ya laugh so hard,0,-1,0,,,0,-1,0.4380952380952381,,test,0
276,1295,should we consider implementing the-- i mean if we look at how the,0,-1,0,,,0,-1,0.4,,test,0
277,1262,the team was wondering if we could maybe depending on how the,0,-1,0,,,0,-1,0.5471698113207547,,test,0
278,540,ya'll wanna come wit us to the movies tonight,0,-1,0,,,0,-1,0.33962264150943394,,test,0
279,381,hey listen i really appreciate you helping me move into my new apartment,0,-1,0,,,0,-1,0.7034482758620689,,test,0
280,1039,could you look at my code my code in the pull request that,0,-1,0,,,0,-1,0.42857142857142855,,test,0
281,928,the team was working on the project on the project that would,0,-1,0,,,0,-1,0.5263157894736842,,test,0
282,1992,the blue one,0,-1,0,,,0,-1,0.3037974683544304,,test,0
283,5,i'm also looking for a cheap chinese place to eat at,0,-1,0,,,0,-1,0.8686868686868687,,test,0
284,148,oh yeah i remember when we used to,0,-1,0,,,0,-1,0.5,,test,0
285,1475,we need to implement the new security protocols right but wait across all our systems by next month,0,-1,0,,,0,-1,0.4774193548387097,,test,0
286,884,mans really said shukran and dipped before anyone could,0,-1,0,,,0,-1,0.45045045045045046,,test,0
287,1075,"hey ai, can you switch to code mode - you know, code generation mode please",0,-1,0,,,0,-1,0.2676056338028169,,test,0
288,1486,our statistical analysis demonstrates let me interrupt clear correlation between these variables,0,-1,0,,,0,-1,0.39572192513368987,,test,0
289,1113,the confirmation email the confirmation email that was supposed to,0,-1,0,,,0,-1,0.43902439024390244,,test,0
290,1630,"anything that you recommend, i'm new to the town",0,-1,0,,,0,-1,0.3096774193548387,,test,0
291,169,they completely ruined my favorite book series with that terrible ending,0,-1,0,,,0,-1,0.3783783783783784,,test,0
292,1869,the client approved the design didnt they though there's still,0,-1,0,,,0,-1,0.7317073170731707,,test,0
293,1161,the problem with the i found out the database backup completed successfully last night,0,-1,0,,,0,-1,0.4,,test,0
294,481,i also need a hotel room,0,-1,0,,,0,-1,0.6222222222222222,,test,0
295,857,yes please. get me the address,0,-1,0,,,0,-1,0.5084745762711864,,test,0
296,695,"hotel is nearby that corner, so you can start from",0,-1,0,,,0,-1,0.38202247191011235,,test,0
297,10,what if traffic is,0,-1,0,,,0,-1,0.29473684210526313,,test,0
298,986,"we need to validate these numbers, these conversion numbers specifically",0,-1,0,,,0,-1,0.46875,,test,0
299,1717,i've updated the documentation with the latest api changes,0,-1,0,,,0,-1,0.5196850393700787,,test,0
300,1025,"they forgot my side dish, my side of sweet potato fries",0,-1,0,,,0,-1,0.26785714285714285,,test,0
301,433,"thank you for your help, that is all i need today",0,-1,0,,,0,-1,0.691358024691358,,test,0
302,471,"wow, can you believe they actually finished the construction ahead of schedule",0,-1,0,,,0,-1,0.2706766917293233,,test,0
303,1069,when i ask for creative solutions creative solutions you tend to,0,-1,0,,,0,-1,0.3157894736842105,,test,0
304,13,"i'm looking at train schedules from cambridge to birmingham, and was wondering about",0,-1,0,,,0,-1,0.5793103448275863,,test,0
305,241,i'm looking for an indonesian restaurant that's moderate in price,0,-1,0,,,0,-1,0.366412213740458,,test,0
306,681,yep yep and then when they started talking bout,0,-1,0,,,0,-1,0.46464646464646464,,test,0
307,1771,looking at the test results wouldnt you rather,0,-1,0,,,0,-1,0.7191011235955056,,test,0
308,91,"are there any chinese restaurants on the east side of town? if so, what is the address, phone number and post code",0,-1,0,,,0,-1,0.4,,test,0
309,1298,the team suggested we might want to-- but then again when you think,0,-1,0,,,0,-1,0.49230769230769234,,test,0
310,1613,device battery level is at 15% and needs charging immediately,0,-1,0,,,0,-1,0.35658914728682173,,test,0
311,904,can you check my reservation my hotel reservation for next tuesday,0,-1,0,,,0,-1,0.4074074074074074,,test,0
312,901,can you tell me where the meeting where the uh the meeting,0,-1,0,,,0,-1,0.4778761061946903,,test,0
313,195,is it a 4 star place,0,-1,0,,,0,-1,0.26865671641791045,,test,0
314,351,we should probably consider updating the uh what's that framework called,0,-1,0,,,0,-1,0.41379310344827586,,test,0
315,1552,i will travel on thursday. anything you need,0,-1,0,,,0,-1,0.44660194174757284,,test,0
316,962,"we discussed this yesterday, we definitely discussed this in the standup",0,-1,0,,,0,-1,0.782051282051282,,test,0
317,843,my jija says dekho dekho whenever he wants to show something,0,-1,0,,,0,-1,0.49572649572649574,,test,0
318,1925,the new policy takes effect next month doesnt it,0,-1,0,,,0,-1,0.29906542056074764,,test,0
319,11,i prefer to stay in a moderate area,0,-1,0,,,0,-1,0.44036697247706424,,test,0
320,1525,the construction project should finish... before the holiday season begins,0,-1,0,,,0,-1,0.3611111111111111,,test,0
321,1063,can i substitute the rice? the white rice for brown rice instead,0,-1,0,,,0,-1,0.3516483516483517,,test,0
322,464,"hmm, well considering the circumstances, i think we made the right choice",0,-1,0,,,0,-1,0.4838709677419355,,test,0
323,149,ight now im sitting in my car outside the grocery store,0,-1,0,,,0,-1,0.5194805194805194,,test,0
324,1922,we could start the project now couldnt we if we just,0,-1,0,,,0,-1,0.6842105263157895,,test,0
325,1730,still wondering about that other question and,0,-1,0,,,0,-1,0.42990654205607476,,test,0
326,1949,you cant seriously expect me to believe that can you,0,-1,0,,,0,-1,0.4,,test,0
327,244,"the, the new coffee shop downtown is, is absolutely amazing, best lattes ever",0,-1,0,,,0,-1,0.5546218487394958,,test,0
328,1928,where did everyone save those files from the presentation that we,0,-1,0,,,0,-1,0.524822695035461,,test,0
329,897,heh you really thought you could beat me,0,-1,0,,,0,-1,0.5,,test,0
330,547,"nope, i just need the entrance fee, phone number, and address of your favorite one",0,-1,0,,,0,-1,0.5423728813559322,,test,0
331,360,hmm.. how about 12:15,0,-1,0,,,0,-1,0.3287671232876712,,test,0
332,519,lemme tell ya bout what happened at work yesterday,0,-1,0,,,0,-1,0.6451612903225806,,test,0
